t_ms,t_flight_s,loop_dt_us,state,imu_fault,rbf_pulled,batt_low,batt_critical,qb_w,qb_x,qb_y,qb_z,qg_w,qg_x,qg_y,qg_z,vote_disagree_deg,body_pitch_deg,body_yaw_deg,defl_pitch_deg,defl_yaw_deg,setp_pitch_deg,err_pitch_deg,err_yaw_deg,pid_p_pitch_deg,pid_i_pitch_deg,pid_d_pitch_deg,pid_p_yaw_deg,pid_i_yaw_deg,pid_d_yaw_deg,cmd_pitch_deg,cmd_yaw_deg,baro_alt_m,baro_temp_c,accel_g,batt_v,dropped_frames_cum
10966,10.8480,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.6310,0.0,-0.0000,0.0,0.0,-79.6310,0.0,0,0,0,0,0,0,-0.0000,0.0,71.140,15.0,1.0,7.75,0
10968,10.8500,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.6450,0.0,-0.0000,0.0,0.0,-79.6450,0.0,0,0,0,0,0,0,-0.0000,0.0,71.930,15.0,1.0,7.72,0
10970,10.8520,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.6590,0.0,-0.0000,0.0,0.0,-79.6590,0.0,0,0,0,0,0,0,-0.0000,0.0,71.950,15.0,1.0,7.73,0
10972,10.8540,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.6730,0.0,-0.0000,0.0,0.0,-79.6730,0.0,0,0,0,0,0,0,-0.0000,0.0,71.490,15.0,1.0,7.74,0
10974,10.8560,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.6870,0.0,-0.0000,0.0,0.0,-79.6870,0.0,0,0,0,0,0,0,-0.0000,0.0,71.580,15.0,1.0,7.74,0
10976,10.8580,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7010,0.0,-0.0000,0.0,0.0,-79.7010,0.0,0,0,0,0,0,0,-0.0000,0.0,70.270,15.0,1.0,7.73,0
10978,10.8600,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7150,0.0,-0.0000,0.0,0.0,-79.7150,0.0,0,0,0,0,0,0,-0.0000,0.0,71.230,15.0,1.0,7.73,0
10980,10.8620,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7290,0.0,-0.0000,0.0,0.0,-79.7290,0.0,0,0,0,0,0,0,-0.0000,0.0,72.160,15.0,1.0,7.74,0
10982,10.8640,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7430,0.0,-0.0000,0.0,0.0,-79.7430,0.0,0,0,0,0,0,0,-0.0000,0.0,70.720,15.0,1.0,7.73,0
10984,10.8660,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7570,0.0,-0.0000,0.0,0.0,-79.7570,0.0,0,0,0,0,0,0,-0.0000,0.0,71.210,15.0,1.0,7.74,0
10986,10.8680,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7710,0.0,-0.0000,0.0,0.0,-79.7710,0.0,0,0,0,0,0,0,-0.0000,0.0,71.530,15.0,1.0,7.74,0
10988,10.8700,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7850,0.0,-0.0000,0.0,0.0,-79.7850,0.0,0,0,0,0,0,0,-0.0000,0.0,71.640,15.0,1.0,7.74,0
10990,10.8720,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.7990,0.0,-0.0000,0.0,0.0,-79.7990,0.0,0,0,0,0,0,0,-0.0000,0.0,72.050,15.0,1.0,7.73,0
10992,10.8740,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.8130,0.0,-0.0000,0.0,0.0,-79.8130,0.0,0,0,0,0,0,0,-0.0000,0.0,70.680,15.0,1.0,7.74,0
10994,10.8760,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.8260,0.0,-0.0000,0.0,0.0,-79.8260,0.0,0,0,0,0,0,0,-0.0000,0.0,71.390,15.0,1.0,7.74,0
10996,10.8780,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.8400,0.0,-0.0000,0.0,0.0,-79.8400,0.0,0,0,0,0,0,0,-0.0000,0.0,71.710,15.0,1.0,7.74,0
10998,10.8800,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.8540,0.0,-0.0000,0.0,0.0,-79.8540,0.0,0,0,0,0,0,0,-0.0000,0.0,70.830,15.0,1.0,7.74,0
11000,10.8820,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.8680,0.0,-0.0000,0.0,0.0,-79.8680,0.0,0,0,0,0,0,0,-0.0000,0.0,71.330,15.0,1.0,7.74,0
11002,10.8840,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.8810,0.0,-0.0000,0.0,0.0,-79.8810,0.0,0,0,0,0,0,0,-0.0000,0.0,72.090,15.0,1.0,7.73,0
11004,10.8860,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.8950,0.0,-0.0000,0.0,0.0,-79.8950,0.0,0,0,0,0,0,0,-0.0000,0.0,71.850,15.0,1.0,7.74,0
11006,10.8880,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.9090,0.0,-0.0000,0.0,0.0,-79.9090,0.0,0,0,0,0,0,0,-0.0000,0.0,71.530,15.0,1.0,7.74,0
11008,10.8900,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.9220,0.0,-0.0000,0.0,0.0,-79.9220,0.0,0,0,0,0,0,0,-0.0000,0.0,70.260,15.0,1.0,7.74,0
11010,10.8920,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.9360,0.0,-0.0000,0.0,0.0,-79.9360,0.0,0,0,0,0,0,0,-0.0000,0.0,71.240,15.0,1.0,7.74,0
11012,10.8940,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.9490,0.0,-0.0000,0.0,0.0,-79.9490,0.0,0,0,0,0,0,0,-0.0000,0.0,71.430,15.0,1.0,7.73,0
11014,10.8960,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.9630,0.0,-0.0000,0.0,0.0,-79.9630,0.0,0,0,0,0,0,0,-0.0000,0.0,71.150,15.0,1.0,7.74,0
11016,10.8980,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.9760,0.0,-0.0000,0.0,0.0,-79.9760,0.0,0,0,0,0,0,0,-0.0000,0.0,71.230,15.0,1.0,7.73,0
11018,10.9000,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,79.9900,0.0,-0.0000,0.0,0.0,-79.9900,0.0,0,0,0,0,0,0,-0.0000,0.0,72.480,15.0,1.0,7.74,0
11020,10.9020,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0030,0.0,-0.0000,0.0,0.0,-80.0030,0.0,0,0,0,0,0,0,-0.0000,0.0,71.150,15.0,1.0,7.73,0
11022,10.9040,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0170,0.0,-0.0000,0.0,0.0,-80.0170,0.0,0,0,0,0,0,0,-0.0000,0.0,70.840,15.0,1.0,7.73,0
11024,10.9060,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0300,0.0,-0.0000,0.0,0.0,-80.0300,0.0,0,0,0,0,0,0,-0.0000,0.0,71.320,15.0,1.0,7.73,0
11026,10.9080,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0440,0.0,-0.0000,0.0,0.0,-80.0440,0.0,0,0,0,0,0,0,-0.0000,0.0,71.080,15.0,1.0,7.74,0
11028,10.9100,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0570,0.0,-0.0000,0.0,0.0,-80.0570,0.0,0,0,0,0,0,0,-0.0000,0.0,71.070,15.0,1.0,7.74,0
11030,10.9120,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0700,0.0,-0.0000,0.0,0.0,-80.0700,0.0,0,0,0,0,0,0,-0.0000,0.0,71.150,15.0,1.0,7.74,0
11032,10.9140,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0840,0.0,-0.0000,0.0,0.0,-80.0840,0.0,0,0,0,0,0,0,-0.0000,0.0,71.490,15.0,1.0,7.74,0
11034,10.9160,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.0970,0.0,0.0000,0.0,0.0,-80.0970,0.0,0,0,0,0,0,0,0.0000,0.0,71.260,15.0,1.0,7.74,0
11036,10.9180,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.1100,0.0,0.0000,0.0,0.0,-80.1100,0.0,0,0,0,0,0,0,0.0000,0.0,70.680,15.0,1.0,7.73,0
11038,10.9200,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.1230,0.0,0.0000,0.0,0.0,-80.1230,0.0,0,0,0,0,0,0,0.0000,0.0,71.090,15.0,1.0,7.74,0
11040,10.9220,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.1370,0.0,0.0000,0.0,0.0,-80.1370,0.0,0,0,0,0,0,0,0.0000,0.0,71.320,15.0,1.0,7.73,0
11042,10.9240,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.1500,0.0,0.0000,0.0,0.0,-80.1500,0.0,0,0,0,0,0,0,0.0000,0.0,70.940,15.0,1.0,7.73,0
11044,10.9260,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.1630,0.0,0.0000,0.0,0.0,-80.1630,0.0,0,0,0,0,0,0,0.0000,0.0,71.570,15.0,1.0,7.74,0
11046,10.9280,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.1760,0.0,0.0000,0.0,0.0,-80.1760,0.0,0,0,0,0,0,0,0.0000,0.0,71.410,15.0,1.0,7.74,0
11048,10.9300,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.1890,0.0,0.0000,0.0,0.0,-80.1890,0.0,0,0,0,0,0,0,0.0000,0.0,70.700,15.0,1.0,7.73,0
11050,10.9320,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2020,0.0,0.0000,0.0,0.0,-80.2020,0.0,0,0,0,0,0,0,0.0000,0.0,71.210,15.0,1.0,7.74,0
11052,10.9340,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2150,0.0,0.0000,0.0,0.0,-80.2150,0.0,0,0,0,0,0,0,0.0000,0.0,71.870,15.0,1.0,7.74,0
11054,10.9360,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2280,0.0,0.0000,0.0,0.0,-80.2280,0.0,0,0,0,0,0,0,0.0000,0.0,71.690,15.0,1.0,7.74,0
11056,10.9380,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2410,0.0,0.0000,0.0,0.0,-80.2410,0.0,0,0,0,0,0,0,0.0000,0.0,71.030,15.0,1.0,7.74,0
11058,10.9400,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2540,0.0,0.0000,0.0,0.0,-80.2540,0.0,0,0,0,0,0,0,0.0000,0.0,71.400,15.0,1.0,7.74,0
11060,10.9420,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2670,0.0,0.0000,0.0,0.0,-80.2670,0.0,0,0,0,0,0,0,0.0000,0.0,70.760,15.0,1.0,7.74,0
11062,10.9440,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2800,0.0,0.0000,0.0,0.0,-80.2800,0.0,0,0,0,0,0,0,0.0000,0.0,70.440,15.0,1.0,7.73,0
11064,10.9460,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.2920,0.0,0.0000,0.0,0.0,-80.2920,0.0,0,0,0,0,0,0,0.0000,0.0,71.230,15.0,1.0,7.72,0
11066,10.9480,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3050,0.0,0.0000,0.0,0.0,-80.3050,0.0,0,0,0,0,0,0,0.0000,0.0,71.100,15.0,1.0,7.73,0
11068,10.9500,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3180,0.0,0.0000,0.0,0.0,-80.3180,0.0,0,0,0,0,0,0,0.0000,0.0,71.200,15.0,1.0,7.72,0
11070,10.9520,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3310,0.0,0.0000,0.0,0.0,-80.3310,0.0,0,0,0,0,0,0,0.0000,0.0,70.970,15.0,1.0,7.73,0
11072,10.9540,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3430,0.0,0.0000,0.0,0.0,-80.3430,0.0,0,0,0,0,0,0,0.0000,0.0,71.100,15.0,1.0,7.73,0
11074,10.9560,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3560,0.0,0.0000,0.0,0.0,-80.3560,0.0,0,0,0,0,0,0,0.0000,0.0,70.750,15.0,1.0,7.73,0
11076,10.9580,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3690,0.0,0.0000,0.0,0.0,-80.3690,0.0,0,0,0,0,0,0,0.0000,0.0,71.140,15.0,1.0,7.73,0
11078,10.9600,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3810,0.0,0.0000,0.0,0.0,-80.3810,0.0,0,0,0,0,0,0,0.0000,0.0,71.270,15.0,1.0,7.73,0
11080,10.9620,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.3940,0.0,0.0000,0.0,0.0,-80.3940,0.0,0,0,0,0,0,0,0.0000,0.0,70.900,15.0,1.0,7.73,0
11082,10.9640,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4060,0.0,0.0000,0.0,0.0,-80.4060,0.0,0,0,0,0,0,0,0.0000,0.0,71.240,15.0,1.0,7.73,0
11084,10.9660,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4190,0.0,0.0000,0.0,0.0,-80.4190,0.0,0,0,0,0,0,0,0.0000,0.0,70.200,15.0,1.0,7.74,0
11086,10.9680,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4310,0.0,0.0000,0.0,0.0,-80.4310,0.0,0,0,0,0,0,0,0.0000,0.0,70.580,15.0,1.0,7.73,0
11088,10.9700,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4440,0.0,0.0000,0.0,0.0,-80.4440,0.0,0,0,0,0,0,0,0.0000,0.0,71.460,15.0,1.0,7.72,0
11090,10.9720,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4560,0.0,0.0000,0.0,0.0,-80.4560,0.0,0,0,0,0,0,0,0.0000,0.0,71.580,15.0,1.0,7.74,0
11092,10.9740,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4690,0.0,0.0000,0.0,0.0,-80.4690,0.0,0,0,0,0,0,0,0.0000,0.0,70.970,15.0,1.0,7.74,0
11094,10.9760,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4810,0.0,0.0000,0.0,0.0,-80.4810,0.0,0,0,0,0,0,0,0.0000,0.0,70.810,15.0,1.0,7.73,0
11096,10.9780,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.4930,0.0,0.0000,0.0,0.0,-80.4930,0.0,0,0,0,0,0,0,0.0000,0.0,70.340,15.0,1.0,7.73,0
11098,10.9800,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5060,0.0,0.0000,0.0,0.0,-80.5060,0.0,0,0,0,0,0,0,0.0000,0.0,70.980,15.0,1.0,7.74,0
11100,10.9820,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5180,0.0,0.0000,0.0,0.0,-80.5180,0.0,0,0,0,0,0,0,0.0000,0.0,71.130,15.0,1.0,7.73,0
11102,10.9840,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5300,0.0,0.0000,0.0,0.0,-80.5300,0.0,0,0,0,0,0,0,0.0000,0.0,70.220,15.0,1.0,7.74,0
11104,10.9860,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5420,0.0,0.0000,0.0,0.0,-80.5420,0.0,0,0,0,0,0,0,0.0000,0.0,71.030,15.0,1.0,7.73,0
11106,10.9880,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5550,0.0,0.0000,0.0,0.0,-80.5550,0.0,0,0,0,0,0,0,0.0000,0.0,70.990,15.0,1.0,7.73,0
11108,10.9900,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5670,0.0,0.0000,0.0,0.0,-80.5670,0.0,0,0,0,0,0,0,0.0000,0.0,70.960,15.0,1.0,7.74,0
11110,10.9920,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5790,0.0,0.0000,0.0,0.0,-80.5790,0.0,0,0,0,0,0,0,0.0000,0.0,70.320,15.0,1.0,7.73,0
11112,10.9940,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.5910,0.0,0.0000,0.0,0.0,-80.5910,0.0,0,0,0,0,0,0,0.0000,0.0,70.980,15.0,1.0,7.74,0
11114,10.9960,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6030,0.0,0.0000,0.0,0.0,-80.6030,0.0,0,0,0,0,0,0,0.0000,0.0,70.150,15.0,1.0,7.73,0
11116,10.9980,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6150,0.0,0.0000,0.0,0.0,-80.6150,0.0,0,0,0,0,0,0,0.0000,0.0,71.340,15.0,1.0,7.73,0
11118,11.0000,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6270,0.0,0.0000,0.0,0.0,-80.6270,0.0,0,0,0,0,0,0,0.0000,0.0,70.780,15.0,1.0,7.73,0
11120,11.0020,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6390,0.0,0.0000,0.0,0.0,-80.6390,0.0,0,0,0,0,0,0,0.0000,0.0,70.250,15.0,1.0,7.73,0
11122,11.0040,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6510,0.0,0.0000,0.0,0.0,-80.6510,0.0,0,0,0,0,0,0,0.0000,0.0,71.250,15.0,1.0,7.74,0
11124,11.0060,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6630,0.0,0.0000,0.0,0.0,-80.6630,0.0,0,0,0,0,0,0,0.0000,0.0,71.160,15.0,1.0,7.73,0
11126,11.0080,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6750,0.0,0.0000,0.0,0.0,-80.6750,0.0,0,0,0,0,0,0,0.0000,0.0,70.430,15.0,1.0,7.73,0
11128,11.0100,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6860,0.0,0.0000,0.0,0.0,-80.6860,0.0,0,0,0,0,0,0,0.0000,0.0,71.560,15.0,1.0,7.72,0
11130,11.0120,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.6980,0.0,0.0000,0.0,0.0,-80.6980,0.0,0,0,0,0,0,0,0.0000,0.0,70.270,15.0,1.0,7.74,0
11132,11.0140,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7100,0.0,0.0000,0.0,0.0,-80.7100,0.0,0,0,0,0,0,0,0.0000,0.0,70.780,15.0,1.0,7.73,0
11134,11.0160,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7220,0.0,0.0000,0.0,0.0,-80.7220,0.0,0,0,0,0,0,0,0.0000,0.0,71.120,15.0,1.0,7.72,0
11136,11.0180,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7330,0.0,0.0000,0.0,0.0,-80.7330,0.0,0,0,0,0,0,0,0.0000,0.0,69.730,15.0,1.0,7.73,0
11138,11.0200,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7450,0.0,0.0000,0.0,0.0,-80.7450,0.0,0,0,0,0,0,0,0.0000,0.0,71.030,15.0,1.0,7.73,0
11140,11.0220,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7560,0.0,0.0000,0.0,0.0,-80.7560,0.0,0,0,0,0,0,0,0.0000,0.0,70.590,15.0,1.0,7.73,0
11142,11.0240,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7680,0.0,0.0000,0.0,0.0,-80.7680,0.0,0,0,0,0,0,0,0.0000,0.0,70.600,15.0,1.0,7.73,0
11144,11.0260,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7800,0.0,-0.0000,0.0,0.0,-80.7800,0.0,0,0,0,0,0,0,-0.0000,0.0,70.160,15.0,1.0,7.73,0
11146,11.0280,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.7910,0.0,-0.0000,0.0,0.0,-80.7910,0.0,0,0,0,0,0,0,-0.0000,0.0,70.720,15.0,1.0,7.73,0
11148,11.0300,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8030,0.0,-0.0000,0.0,0.0,-80.8030,0.0,0,0,0,0,0,0,-0.0000,0.0,70.130,15.0,1.0,7.73,0
11150,11.0320,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8140,0.0,-0.0000,0.0,0.0,-80.8140,0.0,0,0,0,0,0,0,-0.0000,0.0,70.180,15.0,1.0,7.73,0
11152,11.0340,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8250,0.0,-0.0000,0.0,0.0,-80.8250,0.0,0,0,0,0,0,0,-0.0000,0.0,70.370,15.0,1.0,7.74,0
11154,11.0360,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8370,0.0,-0.0000,0.0,0.0,-80.8370,0.0,0,0,0,0,0,0,-0.0000,0.0,70.050,15.0,1.0,7.73,0
11156,11.0380,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8480,0.0,-0.0000,0.0,0.0,-80.8480,0.0,0,0,0,0,0,0,-0.0000,0.0,71.160,15.0,1.0,7.73,0
11158,11.0400,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8590,0.0,-0.0000,0.0,0.0,-80.8590,0.0,0,0,0,0,0,0,-0.0000,0.0,69.990,15.0,1.0,7.72,0
11160,11.0420,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8710,0.0,-0.0000,0.0,0.0,-80.8710,0.0,0,0,0,0,0,0,-0.0000,0.0,70.210,15.0,1.0,7.73,0
11162,11.0440,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8820,0.0,-0.0000,0.0,0.0,-80.8820,0.0,0,0,0,0,0,0,-0.0000,0.0,70.370,15.0,1.0,7.74,0
11164,11.0460,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.8930,0.0,-0.0000,0.0,0.0,-80.8930,0.0,0,0,0,0,0,0,-0.0000,0.0,70.490,15.0,1.0,7.73,0
11166,11.0480,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9040,0.0,-0.0000,0.0,0.0,-80.9040,0.0,0,0,0,0,0,0,-0.0000,0.0,70.800,15.0,1.0,7.74,0
11168,11.0500,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9150,0.0,-0.0000,0.0,0.0,-80.9150,0.0,0,0,0,0,0,0,-0.0000,0.0,70.800,15.0,1.0,7.73,0
11170,11.0520,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9270,0.0,-0.0000,0.0,0.0,-80.9270,0.0,0,0,0,0,0,0,-0.0000,0.0,70.340,15.0,1.0,7.73,0
11172,11.0540,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9380,0.0,-0.0000,0.0,0.0,-80.9380,0.0,0,0,0,0,0,0,-0.0000,0.0,70.300,15.0,1.0,7.73,0
11174,11.0560,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9490,0.0,-0.0000,0.0,0.0,-80.9490,0.0,0,0,0,0,0,0,-0.0000,0.0,70.450,15.0,1.0,7.73,0
11176,11.0580,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9600,0.0,-0.0000,0.0,0.0,-80.9600,0.0,0,0,0,0,0,0,-0.0000,0.0,70.760,15.0,1.0,7.72,0
11178,11.0600,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9710,0.0,-0.0000,0.0,0.0,-80.9710,0.0,0,0,0,0,0,0,-0.0000,0.0,70.700,15.0,1.0,7.74,0
11180,11.0620,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9820,0.0,-0.0000,0.0,0.0,-80.9820,0.0,0,0,0,0,0,0,-0.0000,0.0,70.200,15.0,1.0,7.72,0
11182,11.0640,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,80.9920,0.0,-0.0000,0.0,0.0,-80.9920,0.0,0,0,0,0,0,0,-0.0000,0.0,69.570,15.0,1.0,7.74,0
11184,11.0660,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0030,0.0,-0.0000,0.0,0.0,-81.0030,0.0,0,0,0,0,0,0,-0.0000,0.0,71.240,15.0,1.0,7.73,0
11186,11.0680,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0140,0.0,-0.0000,0.0,0.0,-81.0140,0.0,0,0,0,0,0,0,-0.0000,0.0,70.760,15.0,1.0,7.73,0
11188,11.0700,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0250,0.0,-0.0000,0.0,0.0,-81.0250,0.0,0,0,0,0,0,0,-0.0000,0.0,70.470,15.0,1.0,7.74,0
11190,11.0720,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0360,0.0,-0.0000,0.0,0.0,-81.0360,0.0,0,0,0,0,0,0,-0.0000,0.0,70.490,15.0,1.0,7.73,0
11192,11.0740,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0460,0.0,-0.0000,0.0,0.0,-81.0460,0.0,0,0,0,0,0,0,-0.0000,0.0,70.140,15.0,1.0,7.73,0
11194,11.0760,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0570,0.0,-0.0000,0.0,0.0,-81.0570,0.0,0,0,0,0,0,0,-0.0000,0.0,69.930,15.0,1.0,7.73,0
11196,11.0780,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0680,0.0,-0.0000,0.0,0.0,-81.0680,0.0,0,0,0,0,0,0,-0.0000,0.0,70.190,15.0,1.0,7.73,0
11198,11.0800,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0780,0.0,-0.0000,0.0,0.0,-81.0780,0.0,0,0,0,0,0,0,-0.0000,0.0,70.230,15.0,1.0,7.73,0
11200,11.0820,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0890,0.0,-0.0000,0.0,0.0,-81.0890,0.0,0,0,0,0,0,0,-0.0000,0.0,70.050,15.0,1.0,7.74,0
11202,11.0840,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.0990,0.0,-0.0000,0.0,0.0,-81.0990,0.0,0,0,0,0,0,0,-0.0000,0.0,69.710,15.0,1.0,7.72,0
11204,11.0860,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.1100,0.0,-0.0000,0.0,0.0,-81.1100,0.0,0,0,0,0,0,0,-0.0000,0.0,70.160,15.0,1.0,7.73,0
11206,11.0880,2000,5,0,1,0,0,1,0,0,0,1,0,0,0,0.01,81.1200,0.0,-0.0000,0.0,0.0,-81.1200,0.0,0,0,0,0,0,0,-0.0000,0.0,70.500,15.0,1.0,7.73,0
